Date,Product,Region,Sales,Year,Month,Month_Name,Day,DayOfWeek,Day_Name,Quarter,DayOfYear,WeekOfYear,Is_Weekend,Is_Monday,Is_Friday,Is_Month_Start,Is_Month_End,Is_Q4,Is_December,Days_Since_Start,Lag_1,Lag_7,Lag_14,Lag_30,MA_7,MA_14,MA_30,Std_7
2023-03-24,Furniture,West,1529.75,2023,3,March,24,4,Friday,1,83,12,0,0,1,0,0,0,0,812,1509.73,1634.45,1494.63,1630.9,1605.8428571428572,1586.3714285714286,1585.294666666667,92.87722248831221
2023-03-25,Furniture,West,1888.95,2023,3,March,25,5,Saturday,1,84,12,1,0,0,0,1,0,0,813,1529.75,1637.68,1820.94,1501.91,1590.8857142857141,1588.8799999999999,1581.923,95.88431586329504
2023-03-26,Furniture,West,1808.1,2023,3,March,26,6,Sunday,1,85,12,1,0,0,0,1,0,0,814,1888.95,1725.74,1641.59,1406.55,1626.7814285714287,1593.7378571428574,1594.8243333333335,148.77046597903592
2023-03-27,Furniture,West,1558.28,2023,3,March,27,0,Monday,1,86,13,0,1,0,0,1,0,0,815,1808.1,1659.01,1497.19,1575.0,1638.547142857143,1605.6314285714286,1608.2093333333332,160.68110786215615
2023-03-28,Furniture,West,1597.44,2023,3,March,28,1,Tuesday,1,87,13,0,0,0,0,1,0,0,816,1558.28,1453.34,1457.35,1779.64,1624.1571428571426,1609.9950000000001,1607.6519999999998,163.03634131835955
2023-03-29,Furniture,West,1522.56,2023,3,March,29,2,Wednesday,1,88,13,0,0,0,0,1,0,0,817,1597.44,1620.95,1434.93,1590.29,1644.7428571428572,1620.0014285714285,1601.5786666666668,146.09015455239665
2023-03-30,Furniture,West,1446.11,2023,3,March,30,3,Thursday,1,89,13,0,0,0,0,1,0,0,818,1522.56,1509.73,1621.67,1522.86,1630.6871428571428,1626.2607142857144,1599.321,153.3153658002895
2023-03-31,Furniture,West,1601.36,2023,3,March,31,4,Friday,1,90,13,0,0,1,0,1,0,0,819,1446.11,1529.75,1634.45,1515.39,1621.5985714285714,1613.7207142857144,1596.7626666666665,163.24495126737054
2023-04-01,Furniture,West,1789.78,2023,4,April,1,5,Saturday,2,91,13,1,0,0,1,0,0,0,820,1601.36,1888.95,1637.68,1675.82,1631.8285714285714,1611.357142857143,1599.6283333333333,158.71061405679868
2023-04-02,Furniture,West,1771.7,2023,4,April,2,6,Sunday,2,92,13,1,0,0,1,0,0,0,821,1789.78,1808.1,1725.74,1556.27,1617.6614285714284,1622.2214285714288,1603.427,134.51556495174157
2023-04-03,Furniture,West,1473.17,2023,4,April,3,0,Monday,2,93,14,0,1,0,1,0,0,0,822,1771.7,1558.28,1659.01,1675.26,1612.4614285714285,1625.5042857142855,1610.6080000000002,126.38458192208249
2023-04-04,Furniture,West,1625.14,2023,4,April,4,1,Tuesday,2,94,14,0,0,0,1,0,0,0,823,1473.17,1597.44,1453.34,1624.9,1600.3028571428572,1612.23,1603.8716666666667,136.1800487974535
2023-04-05,Furniture,West,1660.35,2023,4,April,5,2,Wednesday,2,95,14,0,0,0,1,0,0,0,824,1625.14,1522.56,1620.95,1471.13,1604.26,1624.5014285714285,1603.8796666666667,136.48510846731202
2023-04-06,Furniture,West,1655.14,2023,4,April,6,3,Thursday,2,96,14,0,0,0,0,0,0,0,825,1660.35,1446.11,1509.73,1533.02,1623.9442857142858,1627.3157142857142,1610.1870000000001,132.61976308946262
2023-04-07,Furniture,West,1627.57,2023,4,April,7,4,Friday,2,97,14,0,0,1,0,0,0,0,826,1655.14,1601.36,1529.75,1726.11,1653.8057142857142,1637.702142857143,1614.2576666666666,106.95342784862771
2023-04-08,Furniture,West,1741.17,2023,4,April,8,5,Saturday,2,98,14,1,0,0,0,0,0,0,827,1627.57,1789.78,1888.95,1564.59,1657.5499999999997,1644.689285714286,1610.9729999999997,105.25669923255948
2023-04-09,Furniture,West,1768.94,2023,4,April,9,6,Sunday,2,99,14,1,0,0,0,0,0,0,828,1741.17,1771.7,1808.1,1494.63,1650.6057142857142,1634.1335714285713,1616.8590000000002,96.30144181287372
2023-04-10,Furniture,West,1617.38,2023,4,April,10,0,Monday,2,100,15,0,1,0,0,0,0,0,829,1768.94,1473.17,1558.28,1820.94,1650.2114285714285,1631.3364285714288,1626.0026666666665,95.72695117338999
2023-04-11,Furniture,West,1703.35,2023,4,April,11,1,Tuesday,2,101,15,0,0,0,0,0,0,0,830,1617.38,1625.14,1597.44,1641.59,1670.8128571428572,1635.557857142857,1619.2173333333335,60.20132659509724
2023-04-12,Furniture,West,1690.36,2023,4,April,12,2,Wednesday,2,102,15,0,0,0,0,0,0,0,831,1703.35,1660.35,1522.56,1497.19,1681.9857142857143,1643.1228571428571,1621.276,57.50945570284976
2023-04-13,Furniture,West,1721.0,2023,4,April,13,3,Thursday,2,103,15,0,0,0,0,0,0,0,832,1690.36,1655.14,1446.11,1457.35,1686.2728571428572,1655.1085714285712,1627.7150000000001,56.74121421397412
2023-04-14,Furniture,West,1603.8,2023,4,April,14,4,Friday,2,104,15,0,0,1,0,0,0,0,833,1721.0,1627.57,1601.36,1434.93,1695.6814285714286,1674.7435714285716,1636.5033333333333,56.17600835130196
2023-04-15,Furniture,West,1839.34,2023,4,April,15,5,Saturday,2,105,15,1,0,0,0,0,0,0,834,1603.8,1741.17,1789.78,1621.67,1692.2857142857142,1674.9178571428572,1642.1323333333332,61.450220465332414
2023-04-16,Furniture,West,1793.01,2023,4,April,16,6,Sunday,2,106,15,1,0,0,0,0,0,0,835,1839.34,1768.94,1771.7,1634.45,1706.31,1678.4578571428572,1649.388,82.17390400850955
2023-04-17,Furniture,West,1633.37,2023,4,April,17,0,Monday,2,107,16,0,1,0,0,0,0,0,836,1793.01,1617.38,1473.17,1637.68,1709.7485714285715,1679.98,1654.6733333333334,85.66106630758279
2023-04-18,Furniture,West,1538.73,2023,4,April,18,1,Tuesday,2,108,16,0,0,0,0,0,0,0,837,1633.37,1703.35,1625.14,1725.74,1712.032857142857,1691.422857142857,1654.5296666666666,82.95793828084946
2023-04-19,Furniture,West,1598.54,2023,4,April,19,2,Wednesday,2,109,16,0,0,0,0,0,0,0,838,1538.73,1690.36,1660.35,1659.01,1688.5157142857145,1685.2507142857141,1648.296,105.97107574823421
2023-04-20,Furniture,West,1586.54,2023,4,April,20,3,Thursday,2,110,16,0,0,0,0,0,0,0,839,1598.54,1721.0,1655.14,1453.34,1675.3985714285714,1680.8357142857144,1646.2803333333334,111.2557302537075
2023-04-21,Furniture,West,1634.41,2023,4,April,21,4,Friday,2,111,16,0,0,1,0,0,0,0,840,1586.54,1603.8,1627.57,1620.95,1656.19,1675.935714285714,1650.7203333333332,113.65195114911214
2023-04-22,Furniture,West,1599.22,2023,4,April,22,5,Saturday,2,112,16,1,0,0,0,0,0,0,841,1634.41,1839.34,1741.17,1509.73,1660.5628571428572,1676.4242857142856,1651.169,111.87522748048228
2023-04-23,Furniture,West,1766.65,2023,4,April,23,6,Sunday,2,113,16,1,0,0,0,0,0,0,842,1599.22,1793.01,1768.94,1529.75,1626.26,1666.285,1654.1519999999998,80.27170153090741
2023-04-24,Furniture,West,1667.52,2023,4,April,24,0,Monday,2,114,17,0,1,0,0,0,0,0,843,1766.65,1633.37,1617.38,1888.95,1622.4942857142858,1666.1214285714284,1662.0486666666666,71.25751629527849
2023-04-25,Furniture,West,1578.42,2023,4,April,25,1,Tuesday,2,115,17,0,0,0,0,1,0,0,844,1667.52,1538.73,1703.35,1808.1,1627.372857142857,1669.702857142857,1654.6676666666667,73.26690060190847
2023-04-26,Furniture,West,1698.35,2023,4,April,26,2,Wednesday,2,116,17,0,0,0,0,1,0,0,845,1578.42,1598.54,1690.36,1558.28,1633.042857142857,1660.7792857142856,1647.0116666666665,66.48560764413521
2023-04-27,Furniture,West,1639.46,2023,4,April,27,3,Thursday,2,117,17,0,0,0,0,1,0,0,846,1698.35,1586.54,1721.0,1597.44,1647.3014285714287,1661.3500000000001,1651.6806666666669,68.52425833931098
2023-04-28,Furniture,West,1556.62,2023,4,April,28,4,Friday,2,118,17,0,0,1,0,1,0,0,847,1639.46,1634.41,1603.8,1522.56,1654.8614285714286,1655.5257142857142,1653.0813333333333,63.433568250198306
2023-04-29,Furniture,West,1876.63,2023,4,April,29,5,Saturday,2,119,17,1,0,0,0,1,0,0,848,1556.62,1599.22,1839.34,1446.11,1643.7485714285715,1652.1557142857143,1654.2166666666667,73.61108802994737
2023-04-30,Furniture,West,1793.27,2023,4,April,30,6,Sunday,2,120,17,1,0,0,0,1,0,0,849,1876.63,1766.65,1793.01,1601.36,1683.3785714285716,1654.8192857142856,1668.5673333333334,110.88189022988533
2023-05-01,Furniture,West,1703.93,2023,5,May,1,0,Monday,2,121,18,0,1,0,1,0,0,0,850,1793.27,1667.52,1633.37,1789.78,1687.1814285714283,1654.837857142857,1674.9643333333333,114.60768203289128
2023-05-02,Furniture,West,1548.91,2023,5,May,2,1,Tuesday,2,122,18,0,0,0,1,0,0,0,851,1703.93,1578.42,1538.73,1771.7,1692.3828571428571,1659.8778571428572,1672.1026666666667,114.39265968791914
2023-05-03,Furniture,West,1528.5,2023,5,May,3,2,Wednesday,2,123,18,0,0,0,1,0,0,0,852,1548.91,1698.35,1598.54,1473.17,1688.1671428571428,1660.605,1664.6763333333333,119.71257643682546
2023-05-04,Furniture,West,1517.0,2023,5,May,4,3,Thursday,2,124,18,0,0,0,1,0,0,0,853,1528.5,1639.46,1586.54,1625.14,1663.902857142857,1655.6021428571428,1666.5206666666668,133.7006748567223
2023-05-05,Furniture,West,1696.83,2023,5,May,5,4,Friday,2,125,18,0,0,1,1,0,0,0,854,1517.0,1556.62,1634.41,1660.35,1646.4085714285713,1650.635,1662.9160000000002,144.96888671120422
2023-05-06,Furniture,West,1860.26,2023,5,May,6,5,Saturday,2,126,18,1,0,0,0,0,0,0,855,1696.83,1876.63,1599.22,1655.14,1666.4385714285713,1655.0935714285715,1664.132,140.0998425443529
2023-05-07,Furniture,West,1751.71,2023,5,May,7,6,Sunday,2,127,18,1,0,0,0,0,0,0,856,1860.26,1793.27,1766.65,1627.57,1664.1,1673.7392857142856,1670.9693333333335,136.08564852082472
2023-05-08,Furniture,West,1728.66,2023,5,May,8,0,Monday,2,128,19,0,1,0,0,0,0,0,857,1751.71,1703.93,1667.52,1741.17,1658.1628571428573,1672.672142857143,1675.1073333333334,130.29434494178815
2023-05-09,Furniture,West,1597.02,2023,5,May,9,1,Tuesday,2,129,19,0,0,0,0,0,0,0,858,1728.66,1548.91,1578.42,1768.94,1661.6957142857143,1677.0392857142856,1674.6903333333332,132.0653538791996
2023-05-10,Furniture,West,1690.05,2023,5,May,10,2,Wednesday,2,130,19,0,0,0,0,0,0,0,859,1597.02,1528.5,1698.35,1617.38,1668.5685714285717,1678.367857142857,1668.9596666666666,126.34557351810598
2023-05-11,Furniture,West,1647.5,2023,5,May,11,3,Thursday,2,131,19,0,0,0,0,0,0,0,860,1690.05,1517.0,1639.46,1703.35,1691.6471428571429,1677.7749999999999,1671.382,110.22184261967358
2023-05-12,Furniture,West,1735.14,2023,5,May,12,4,Friday,2,132,19,0,0,1,0,0,0,0,861,1647.5,1696.83,1556.62,1690.36,1710.2900000000002,1678.3492857142858,1669.5203333333334,83.57389983322004
2023-05-13,Furniture,West,1765.74,2023,5,May,13,5,Saturday,2,133,19,1,0,0,0,0,0,0,862,1735.14,1860.26,1876.63,1721.0,1715.7628571428572,1691.1007142857143,1671.013,83.79962822397195
2023-05-14,Furniture,West,1902.32,2023,5,May,14,6,Sunday,2,134,19,1,0,0,0,0,0,0,863,1765.74,1751.71,1793.27,1603.8,1702.26,1683.18,1672.5043333333333,61.2049379816135
2023-05-15,Furniture,West,1740.15,2023,5,May,15,0,Monday,2,135,20,0,1,0,0,0,0,0,864,1902.32,1728.66,1703.93,1839.34,1723.7757142857142,1690.9692857142857,1682.4550000000002,97.30920303464501
2023-05-16,Furniture,West,1722.6,2023,5,May,16,1,Tuesday,2,136,20,0,0,0,0,0,0,0,865,1740.15,1597.02,1548.91,1793.01,1725.4171428571428,1693.5564285714286,1679.1486666666667,97.50204010075473
2023-05-17,Furniture,West,1718.02,2023,5,May,17,2,Wednesday,2,137,20,0,0,0,0,0,0,0,866,1722.6,1690.05,1528.5,1633.37,1743.357142857143,1705.962857142857,1676.8016666666665,79.90524778641925
2023-05-18,Furniture,West,1649.28,2023,5,May,18,3,Thursday,2,138,20,0,0,0,0,0,0,0,867,1718.02,1647.5,1517.0,1538.73,1747.3528571428571,1719.5,1679.6233333333334,77.45713969980882
2023-05-19,Furniture,West,1638.81,2023,5,May,19,4,Friday,2,139,20,0,0,1,0,0,0,0,868,1649.28,1735.14,1696.83,1598.54,1747.607142857143,1728.9485714285713,1683.3083333333334,77.07668318289063
2023-05-20,Furniture,West,2008.14,2023,5,May,20,5,Saturday,2,140,20,1,0,0,0,0,0,0,869,1638.81,1765.74,1860.26,1586.54,1733.8457142857144,1724.8042857142857,1684.6506666666667,87.5601134187499
2023-05-21,Furniture,West,1812.89,2023,5,May,21,6,Sunday,2,141,20,1,0,0,0,0,0,0,870,2008.14,1902.32,1751.71,1634.41,1768.474285714286,1735.3671428571429,1698.7040000000002,136.5203188609819
2023-05-22,Furniture,West,1733.56,2023,5,May,22,0,Monday,2,142,21,0,1,0,0,0,0,0,871,1812.89,1740.15,1728.66,1599.22,1755.6985714285713,1739.7371428571428,1704.6533333333332,125.65981397256057
2023-05-23,Furniture,West,1765.6,2023,5,May,23,1,Tuesday,2,143,21,0,0,0,0,0,0,0,872,1733.56,1722.6,1597.02,1766.65,1754.7571428571428,1740.087142857143,1709.1313333333335,125.82029999358481
2023-05-24,Furniture,West,1700.85,2023,5,May,24,2,Wednesday,2,144,21,0,0,0,0,0,0,0,873,1765.6,1718.02,1690.05,1667.52,1760.8999999999999,1752.1285714285716,1709.0963333333334,125.03588165002657
2023-05-25,Furniture,West,1715.83,2023,5,May,25,3,Thursday,2,145,21,0,0,0,0,1,0,0,874,1700.85,1649.28,1647.5,1578.42,1758.447142857143,1752.8999999999999,1710.2073333333333,126.18044139436053
2023-05-26,Furniture,West,1702.59,2023,5,May,26,4,Friday,2,146,21,0,0,1,0,1,0,0,875,1715.83,1638.81,1735.14,1698.35,1767.9542857142858,1757.780714285714,1714.7876666666668,118.88024658693655
2023-05-27,Furniture,West,1889.39,2023,5,May,27,5,Saturday,2,147,21,1,0,0,0,1,0,0,876,1702.59,2008.14,1765.74,1639.46,1777.0657142857144,1755.455714285714,1714.9289999999999,109.39850286256568
2023-05-28,Furniture,West,1845.6,2023,5,May,28,6,Sunday,2,148,21,1,0,0,0,1,0,0,877,1889.39,1812.89,1902.32,1556.62,1760.1014285714284,1764.287857142857,1723.2599999999998,69.54028243365006
2023-05-29,Furniture,West,1649.21,2023,5,May,29,0,Monday,2,149,22,0,1,0,0,1,0,0,878,1845.6,1733.56,1740.15,1876.63,1764.7742857142857,1760.2364285714286,1732.8926666666666,74.59404418967269
2023-05-30,Furniture,West,1764.31,2023,5,May,30,1,Tuesday,2,150,22,0,0,0,0,1,0,0,879,1649.21,1765.6,1722.6,1793.27,1752.7242857142858,1753.7407142857141,1725.3120000000001,86.36162686770994
2023-05-31,Furniture,West,1659.84,2023,5,May,31,2,Wednesday,2,151,22,0,0,0,0,1,0,0,880,1764.31,1700.85,1718.02,1703.93,1752.5399999999997,1756.72,1724.3466666666668,86.33094327450692
2023-06-01,Furniture,West,1738.05,2023,6,June,1,3,Thursday,2,152,22,0,0,0,1,0,0,0,881,1659.84,1715.83,1649.28,1548.91,1746.6814285714283,1752.564285714286,1722.877,91.6509360615148
2023-06-02,Furniture,West,1666.3,2023,6,June,2,4,Friday,2,153,22,0,0,1,1,0,0,0,882,1738.05,1702.59,1638.81,1528.5,1749.8557142857142,1758.9050000000002,1729.1816666666666,90.78502333482236
2023-06-03,Furniture,West,1914.06,2023,6,June,3,5,Saturday,2,154,22,1,0,0,1,0,0,0,883,1666.3,1889.39,2008.14,1517.0,1744.6714285714284,1760.8685714285714,1733.775,94.8778993283045
2023-06-04,Furniture,West,1870.96,2023,6,June,4,6,Sunday,2,155,22,1,0,0,1,0,0,0,884,1914.06,1845.6,1812.89,1696.83,1748.195714285714,1754.1485714285716,1747.0103333333332,101.38455978059105
2023-06-05,Furniture,West,1708.11,2023,6,June,5,0,Monday,2,156,23,0,1,0,1,0,0,0,885,1870.96,1649.21,1733.56,1860.26,1751.8185714285714,1758.2964285714286,1752.8146666666667,105.80215269211293
2023-06-06,Furniture,West,1794.24,2023,6,June,6,1,Tuesday,2,157,23,0,0,0,0,0,0,0,886,1708.11,1764.31,1765.6,1751.71,1760.2328571428573,1756.4785714285715,1747.743,98.36233352834958
2023-06-07,Furniture,West,1769.39,2023,6,June,7,2,Wednesday,2,158,23,0,0,0,0,0,0,0,887,1794.24,1659.84,1700.85,1728.66,1764.5085714285713,1758.5242857142855,1749.1606666666667,99.21591143033355
2023-06-08,Furniture,West,1824.92,2023,6,June,8,3,Thursday,2,159,23,0,0,0,0,0,0,0,888,1769.39,1738.05,1715.83,1597.02,1780.1585714285716,1763.4199999999998,1750.5183333333332,87.95514338353604
2023-06-09,Furniture,West,1786.2,2023,6,June,9,4,Friday,2,160,23,0,0,1,0,0,0,0,889,1824.92,1666.3,1702.59,1690.05,1792.5685714285714,1771.212142857143,1758.115,87.14837968058649
2023-06-10,Furniture,West,1895.73,2023,6,June,10,5,Saturday,2,161,23,1,0,0,0,0,0,0,890,1786.2,1914.06,1889.39,1647.5,1809.697142857143,1777.1842857142858,1761.32,67.83820376804935
2023-06-11,Furniture,West,1999.23,2023,6,June,11,6,Sunday,2,162,23,1,0,0,0,0,0,0,891,1895.73,1870.96,1845.6,1735.14,1807.0785714285716,1777.637142857143,1769.5943333333332,63.34321785020287
2023-06-12,Furniture,West,1803.86,2023,6,June,12,0,Monday,2,163,24,0,1,0,0,0,0,0,892,1999.23,1708.11,1649.21,1765.74,1825.402857142857,1788.6107142857143,1778.3973333333333,95.36339089927885
2023-06-13,Furniture,West,1666.05,2023,6,June,13,1,Tuesday,2,164,24,0,0,0,0,0,0,0,893,1803.86,1794.24,1764.31,1902.32,1839.0814285714284,1799.6571428571428,1779.6680000000001,81.61067647241256
2023-06-14,Furniture,West,1896.25,2023,6,June,14,2,Wednesday,2,165,24,0,0,0,0,0,0,0,894,1666.05,1769.39,1659.84,1740.15,1820.7685714285712,1792.6385714285714,1771.7923333333335,104.51747181349569
2023-06-15,Furniture,West,1872.37,2023,6,June,15,3,Thursday,2,166,24,0,0,0,0,0,0,0,895,1896.25,1824.92,1738.05,1722.6,1838.8914285714286,1809.5249999999999,1776.9956666666667,105.1205928808344
2023-06-16,Furniture,West,1856.45,2023,6,June,16,4,Friday,2,167,24,0,0,1,0,0,0,0,896,1872.37,1786.2,1666.3,1718.02,1845.67,1819.1192857142855,1781.988,105.59829938655447
2023-06-17,Furniture,West,1898.57,2023,6,June,17,5,Saturday,2,168,24,1,0,0,0,0,0,0,897,1856.45,1895.73,1914.06,1649.28,1855.705714285714,1832.7014285714286,1786.6023333333333,102.29086271626178
2023-06-18,Furniture,West,1970.33,2023,6,June,18,6,Sunday,2,169,24,1,0,0,0,0,0,0,898,1898.57,1999.23,1870.96,1638.81,1856.1114285714284,1831.5949999999998,1794.912,102.48152263189398
2023-06-19,Furniture,West,1806.74,2023,6,June,19,0,Monday,2,170,25,0,1,0,0,0,0,0,899,1970.33,1803.86,1708.11,2008.14,1851.982857142857,1838.6928571428573,1805.9626666666666,96.14088251350316
2023-06-20,Furniture,West,1718.88,2023,6,June,20,1,Tuesday,2,171,25,0,0,0,0,0,0,0,900,1806.74,1666.05,1794.24,1812.89,1852.3942857142854,1845.737857142857,1799.2493333333334,95.90649749575775
2023-06-21,Furniture,West,1726.22,2023,6,June,21,2,Wednesday,2,172,25,0,0,0,0,0,0,0,901,1718.88,1896.25,1769.39,1733.56,1859.9414285714286,1840.355,1796.1156666666668,79.46854061588168
2023-06-22,Furniture,West,1717.89,2023,6,June,22,3,Thursday,2,173,25,0,0,0,0,0,0,0,902,1726.22,1872.37,1824.92,1765.6,1835.6514285714286,1837.2714285714287,1795.8709999999999,91.58290696204253
2023-06-23,Furniture,West,1778.99,2023,6,June,23,4,Friday,2,174,25,0,0,1,0,0,0,0,903,1717.89,1856.45,1786.2,1700.85,1813.5828571428572,1829.6264285714285,1794.2806666666665,99.5279866359644
2023-06-24,Furniture,West,1991.46,2023,6,June,24,5,Saturday,2,175,25,1,0,0,0,0,0,0,904,1778.99,1898.57,1895.73,1715.83,1802.517142857143,1829.1114285714284,1796.8853333333332,98.26566401245532
2023-06-25,Furniture,West,1751.9,2023,6,June,25,6,Sunday,2,176,25,1,0,0,0,1,0,0,905,1991.46,1970.33,1999.23,1702.59,1815.787142857143,1835.9492857142857,1806.0729999999999,117.74084956862693
2023-06-26,Furniture,West,1768.1,2023,6,June,26,0,Monday,2,177,26,0,1,0,0,1,0,0,906,1751.9,1806.74,1803.86,1889.39,1784.5828571428574,1818.282857142857,1807.7166666666667,97.09065020454945
2023-06-27,Furniture,West,1836.51,2023,6,June,27,1,Tuesday,2,178,26,0,0,0,0,1,0,0,907,1768.1,1718.88,1666.05,1845.6,1779.062857142857,1815.7285714285715,1803.6736666666666,96.71868049731759
2023-06-28,Furniture,West,1809.27,2023,6,June,28,2,Wednesday,2,179,26,0,0,0,0,1,0,0,908,1836.51,1726.22,1896.25,1649.21,1795.8671428571429,1827.9042857142856,1803.3706666666667,94.71758789761346
2023-06-29,Furniture,West,1766.38,2023,6,June,29,3,Thursday,2,180,26,0,0,0,0,1,0,0,909,1809.27,1717.89,1872.37,1764.31,1807.7314285714288,1821.6914285714286,1808.7059999999997,89.60293139336981
2023-06-30,Furniture,West,1808.13,2023,6,June,30,4,Friday,2,181,26,0,0,1,0,1,0,0,910,1766.38,1778.99,1856.45,1659.84,1814.6585714285716,1814.1207142857145,1808.775,83.14111807213632
2023-07-01,Furniture,West,1928.28,2023,7,July,1,5,Saturday,3,182,26,1,0,0,1,0,0,0,911,1808.13,1991.46,1898.57,1738.05,1818.8214285714287,1810.669285714286,1813.718,81.7758549182962
2023-07-02,Furniture,West,1906.75,2023,7,July,2,6,Sunday,3,183,26,1,0,0,1,0,0,0,912,1928.28,1751.9,1970.33,1666.3,1809.7957142857144,1812.7914285714287,1820.059,60.181116323178806
2023-07-03,Furniture,West,1777.05,2023,7,July,3,0,Monday,3,184,27,0,1,0,1,0,0,0,913,1906.75,1768.1,1806.74,1914.06,1831.9171428571428,1808.25,1828.0739999999998,63.70938855832263
2023-07-04,Furniture,West,1795.88,2023,7,July,4,1,Tuesday,3,185,27,0,0,0,1,0,0,0,914,1777.05,1836.51,1718.88,1870.96,1833.1957142857143,1806.1292857142857,1823.507,62.289177191846335
2023-07-05,Furniture,West,2014.83,2023,7,July,5,2,Wednesday,3,186,27,0,0,0,1,0,0,0,915,1795.88,1809.27,1726.22,1708.11,1827.3914285714288,1811.6292857142857,1821.0043333333333,63.803473632853276
2023-07-06,Furniture,West,1789.67,2023,7,July,6,3,Thursday,3,187,27,0,0,0,0,0,0,0,916,2014.83,1766.38,1717.89,1794.24,1856.7571428571428,1832.2442857142855,1831.2283333333332,94.15741707627298
2023-07-07,Furniture,West,1795.88,2023,7,July,7,4,Friday,3,188,27,0,0,1,0,0,0,0,917,1789.67,1808.13,1778.99,1769.39,1860.0842857142857,1837.3714285714286,1831.076,90.78259999528426
2023-07-08,Furniture,West,2047.73,2023,7,July,8,5,Saturday,3,189,27,1,0,0,0,0,0,0,918,1795.88,1928.28,1991.46,1824.92,1858.3342857142857,1838.5778571428575,1831.959,92.06011421115258
2023-07-09,Furniture,West,2029.33,2023,7,July,9,6,Sunday,3,190,27,1,0,0,0,0,0,0,919,2047.73,1906.75,1751.9,1786.2,1875.3985714285714,1842.597142857143,1839.386,115.31868342821993
2023-07-10,Furniture,West,1713.35,2023,7,July,10,0,Monday,3,191,28,0,1,0,0,0,0,0,920,2029.33,1777.05,1768.1,1895.73,1892.9099999999999,1862.4135714285715,1847.4903333333334,129.3289180088205
2023-07-11,Furniture,West,1835.39,2023,7,July,11,1,Tuesday,3,192,28,0,0,0,0,0,0,0,921,1713.35,1795.88,1836.51,1999.23,1883.81,1858.5028571428572,1841.411,140.59065770289382
2023-07-12,Furniture,West,2008.71,2023,7,July,12,2,Wednesday,3,193,28,0,0,0,0,0,0,0,922,1835.39,2014.83,1809.27,1803.86,1889.4542857142858,1858.4228571428573,1835.9496666666666,137.22500013446407
2023-07-13,Furniture,West,1889.55,2023,7,July,13,3,Thursday,3,194,28,0,0,0,0,0,0,0,923,2008.71,1789.67,1766.38,1666.05,1888.58,1872.6685714285716,1842.7779999999998,136.30951849864428
2023-07-14,Furniture,West,1820.06,2023,7,July,14,4,Friday,3,195,28,0,0,1,0,0,0,0,924,1889.55,1795.88,1808.13,1896.25,1902.8485714285712,1881.4664285714284,1850.2279999999998,129.27639439440554
2023-07-15,Furniture,West,2067.91,2023,7,July,15,5,Saturday,3,196,28,1,0,0,0,0,0,0,925,1820.06,2047.73,1928.28,1872.37,1906.302857142857,1882.3185714285717,1847.688333333333,126.22893523465615
2023-07-16,Furniture,West,1936.88,2023,7,July,16,6,Sunday,3,197,28,1,0,0,0,0,0,0,926,2067.91,2029.33,1906.75,1856.45,1909.185714285714,1892.2921428571428,1854.2063333333333,130.16625290464845
2023-07-17,Furniture,West,1877.62,2023,7,July,17,0,Monday,3,198,29,0,1,0,0,0,0,0,927,1936.88,1713.35,1777.05,1898.57,1895.9785714285715,1894.4442857142858,1856.8873333333331,120.25725486480191
2023-07-18,Furniture,West,1833.11,2023,7,July,18,1,Tuesday,3,199,29,0,0,0,0,0,0,0,928,1877.62,1835.39,1795.88,1970.33,1919.445714285714,1901.6278571428572,1856.1889999999999,91.19552124549126
2023-07-19,Furniture,West,1813.49,2023,7,July,19,2,Wednesday,3,200,29,0,0,0,0,0,0,0,929,1833.11,2008.71,2014.83,1806.74,1919.1200000000001,1904.287142857143,1851.6150000000002,91.54915655900618
2023-07-20,Furniture,West,1900.3,2023,7,July,20,3,Thursday,3,201,29,0,0,0,0,0,0,0,930,1813.49,1889.55,1789.67,1718.88,1891.2314285714285,1889.9057142857143,1851.84,89.41887411289599
2023-07-21,Furniture,West,1699.77,2023,7,July,21,4,Friday,3,202,29,0,0,1,0,0,0,0,931,1900.3,1820.06,1795.88,1726.22,1892.767142857143,1897.807857142857,1857.8873333333333,89.47747681479258
2023-07-22,Furniture,West,2043.17,2023,7,July,22,5,Saturday,3,203,29,1,0,0,0,0,0,0,932,1699.77,2067.91,2047.73,1717.89,1875.5828571428572,1890.9428571428573,1857.0056666666667,113.96767373752004
2023-07-23,Furniture,West,1891.43,2023,7,July,23,6,Sunday,3,204,29,1,0,0,0,0,0,0,933,2043.17,1936.88,2029.33,1778.99,1872.0485714285712,1890.6171428571429,1867.8483333333331,107.1914690990754
2023-07-24,Furniture,West,1877.9,2023,7,July,24,0,Monday,3,205,30,0,1,0,0,0,0,0,934,1891.43,1877.62,1713.35,1991.46,1865.5557142857142,1880.767142857143,1871.5963333333334,103.93707356811512
2023-07-25,Furniture,West,1828.56,2023,7,July,25,1,Tuesday,3,206,30,0,0,0,0,1,0,0,935,1877.9,1833.11,1835.39,1751.9,1865.5957142857146,1892.5207142857141,1867.8110000000001,103.942544041907
2023-07-26,Furniture,West,1930.21,2023,7,July,26,2,Wednesday,3,207,30,0,0,0,0,1,0,0,936,1828.56,1813.49,2008.71,1768.1,1864.9457142857143,1892.032857142857,1870.3663333333332,104.19347370110941
