Date,Product,Region,Sales
2023-10-02,Clothing,West,1517.42
2023-10-03,Furniture,West,1776.19
2023-10-03,Furniture,East,1767.87
2023-10-03,Furniture,South,1709.35
2023-10-03,Furniture,North,1861.88
2023-10-03,Food,West,1734.5
2023-10-03,Food,East,1567.28
2023-10-03,Food,South,1348.68
2023-10-03,Food,North,1631.47
2023-10-03,Clothing,East,1510.7
2023-10-03,Electronics,North,1916.23
2023-10-03,Electronics,South,1534.84
2023-10-03,Electronics,East,1758.99
2023-10-03,Clothing,West,1641.2
2023-10-03,Clothing,North,1619.06
2023-10-03,Clothing,South,1480.97
2023-10-03,Electronics,West,1958.86
2023-10-04,Furniture,West,1914.92
2023-10-04,Furniture,East,1700.05
2023-10-04,Furniture,South,1594.71
2023-10-04,Furniture,North,1869.3
2023-10-04,Food,West,1734.78
2023-10-04,Food,South,1573.98
2023-10-04,Food,North,1821.48
2023-10-04,Food,East,1563.16
2023-10-04,Clothing,East,1592.01
2023-10-04,Clothing,South,1444.09
2023-10-04,Clothing,North,1658.39
2023-10-04,Electronics,West,1912.21
2023-10-04,Electronics,East,1628.89
2023-10-04,Electronics,South,1791.6
2023-10-04,Electronics,North,1938.46
2023-10-04,Clothing,West,1594.36
2023-10-05,Furniture,West,1943.42
2023-10-05,Furniture,East,1813.87
2023-10-05,Furniture,South,1595.08
2023-10-05,Furniture,North,1988.69
2023-10-05,Food,West,1614.46
2023-10-05,Food,East,1600.34
2023-10-05,Food,South,1382.94
2023-10-05,Food,North,1810.69
2023-10-05,Clothing,West,1562.74
2023-10-05,Clothing,South,1364.99
2023-10-05,Clothing,North,1750.71
2023-10-05,Electronics,West,1999.35
2023-10-05,Electronics,East,1851.54
2023-10-05,Electronics,South,1599.67
2023-10-05,Electronics,North,2044.25
2023-10-05,Clothing,East,1461.02
2023-10-06,Furniture,West,1829.62
2023-10-06,Furniture,East,1647.01
2023-10-06,Furniture,South,1590.68
2023-10-06,Furniture,North,1825.89
2023-10-06,Food,West,1665.4
2023-10-06,Food,East,1589.85
2023-10-06,Food,South,1441.01
2023-10-06,Food,North,1709.91
2023-10-06,Clothing,East,1428.54
2023-10-06,Clothing,South,1263.24
2023-10-06,Clothing,North,1602.41
2023-10-06,Electronics,West,1767.63
2023-10-06,Electronics,East,1740.89
2023-10-06,Electronics,South,1717.03
2023-10-06,Electronics,North,2065.51
2023-10-06,Clothing,West,1629.96
2023-10-07,Food,South,1576.65
2023-10-07,Furniture,West,1936.98
2023-10-07,Furniture,East,1856.34
2023-10-07,Furniture,South,1765.51
2023-10-07,Furniture,North,2009.56
2023-10-07,Food,West,1721.94
2023-10-07,Food,East,1713.34
2023-10-07,Food,North,1804.79
2023-10-07,Clothing,West,1896.14
2023-10-07,Clothing,East,1671.27
2023-10-07,Clothing,South,1485.37
2023-10-07,Clothing,North,1830.53
2023-10-07,Electronics,West,2208.04
2023-10-07,Electronics,East,2071.63
2023-10-07,Electronics,South,1774.73
2023-10-07,Electronics,North,2281.86
2023-10-08,Furniture,West,1908.86
2023-10-08,Furniture,East,1883.71
2023-10-08,Furniture,South,1661.95
2023-10-08,Furniture,North,2011.48
2023-10-08,Food,West,1805.61
2023-10-08,Food,East,1575.53
2023-10-08,Food,South,1493.82
2023-10-08,Food,North,1951.84
2023-10-08,Clothing,West,1753.48
2023-10-08,Clothing,East,1673.83
2023-10-08,Clothing,South,1377.0
2023-10-08,Clothing,North,1839.03
2023-10-08,Electronics,West,2151.09
2023-10-08,Electronics,East,1805.31
2023-10-08,Electronics,South,1790.12
2023-10-08,Electronics,North,2130.6
2023-10-09,Furniture,West,1731.17
2023-10-09,Furniture,East,1752.58
2023-10-09,Furniture,South,1647.23
2023-10-09,Furniture,North,1921.41
2023-10-09,Food,West,1697.3
2023-10-09,Food,East,1550.6
2023-10-09,Food,South,1424.33
2023-10-09,Food,North,1773.97
2023-10-09,Clothing,East,1574.18
2023-10-09,Clothing,South,1433.56
2023-10-09,Clothing,North,1686.5
2023-10-09,Electronics,West,1846.71
2023-10-09,Electronics,East,1777.41
2023-10-09,Electronics,South,1738.29
2023-10-09,Electronics,North,1808.2
2023-10-09,Clothing,West,1569.38
2023-10-10,Clothing,West,1640.6
2023-10-10,Furniture,West,1815.93
2023-10-10,Furniture,East,1822.51
2023-10-10,Furniture,South,1556.18
2023-10-10,Furniture,North,1929.19
2023-10-10,Food,West,1865.89
2023-10-10,Food,East,1514.27
2023-10-10,Food,South,1478.55
2023-10-10,Clothing,South,1366.22
2023-10-10,Clothing,East,1467.82
2023-10-10,Clothing,North,1671.07
2023-10-10,Electronics,West,1796.55
2023-10-10,Electronics,East,1877.89
2023-10-10,Electronics,South,1582.88
2023-10-10,Electronics,North,1817.73
2023-10-10,Food,North,1844.11
2023-10-11,Food,West,1720.71
2023-10-11,Food,East,1514.83
2023-10-11,Furniture,North,1925.98
2023-10-11,Food,South,1395.19
2023-10-11,Furniture,East,1728.12
2023-10-11,Furniture,West,1902.42
2023-10-11,Furniture,South,1585.29
2023-10-11,Food,North,1655.92
2023-10-11,Clothing,West,1724.17
2023-10-11,Clothing,East,1427.87
2023-10-11,Clothing,South,1525.45
2023-10-11,Clothing,North,1789.23
2023-10-11,Electronics,West,1888.09
2023-10-11,Electronics,East,1846.55
2023-10-11,Electronics,South,1546.12
2023-10-11,Electronics,North,2089.01
2023-10-12,Furniture,West,1864.1
2023-10-12,Furniture,East,1802.34
2023-10-12,Furniture,South,1677.11
2023-10-12,Furniture,North,1927.92
2023-10-12,Food,West,1592.13
2023-10-12,Food,East,1491.09
2023-10-12,Food,South,1447.21
2023-10-12,Food,North,1818.37
2023-10-12,Clothing,East,1427.6
2023-10-12,Clothing,South,1442.1
2023-10-12,Clothing,North,1647.77
2023-10-12,Electronics,West,1869.47
2023-10-12,Electronics,East,1878.3
2023-10-12,Electronics,South,1692.82
2023-10-12,Electronics,North,2000.5
2023-10-12,Clothing,West,1577.01
2023-10-13,Food,South,1513.06
2023-10-13,Furniture,West,1835.12
2023-10-13,Furniture,East,1647.19
2023-10-13,Furniture,South,1651.08
2023-10-13,Furniture,North,1945.21
2023-10-13,Food,West,1541.31
2023-10-13,Food,East,1564.81
2023-10-13,Food,North,1782.89
2023-10-13,Clothing,West,1566.14
2023-10-13,Clothing,East,1617.73
2023-10-13,Clothing,South,1458.14
2023-10-13,Clothing,North,1654.17
2023-10-13,Electronics,West,1650.08
2023-10-13,Electronics,East,1722.16
2023-10-13,Electronics,South,1604.12
2023-10-13,Electronics,North,2121.24
2023-10-14,Furniture,West,2013.32
2023-10-14,Furniture,East,1843.94
2023-10-14,Furniture,South,1649.83
2023-10-14,Furniture,North,2045.74
2023-10-14,Food,West,1847.9
2023-10-14,Food,East,1664.04
2023-10-14,Food,South,1583.51
2023-10-14,Food,North,1880.09
2023-10-14,Clothing,West,1806.82
2023-10-14,Clothing,East,1654.01
2023-10-14,Clothing,South,1617.1
2023-10-14,Clothing,North,2005.51
2023-10-14,Electronics,West,2088.18
2023-10-14,Electronics,East,2015.96
2023-10-14,Electronics,South,1607.22
2023-10-14,Electronics,North,2062.32
2023-10-15,Furniture,East,1798.16
2023-10-15,Furniture,South,1640.55
2023-10-15,Furniture,North,2067.79
2023-10-15,Food,West,1815.86
2023-10-15,Food,East,1696.23
2023-10-15,Food,South,1500.34
2023-10-15,Food,North,1759.51
2023-10-15,Furniture,West,1955.44
2023-10-15,Clothing,East,1785.79
2023-10-15,Clothing,South,1538.38
2023-10-15,Clothing,North,1867.87
2023-10-15,Electronics,West,2053.99
2023-10-15,Electronics,East,1970.14
2023-10-15,Electronics,South,1699.49
2023-10-15,Electronics,North,2058.81
2023-10-15,Clothing,West,1909.09
2023-10-16,Furniture,West,1831.65
2023-10-16,Furniture,East,1652.34
2023-10-16,Furniture,South,1611.41
2023-10-16,Furniture,North,1911.91
2023-10-16,Food,West,1736.83
2023-10-16,Food,East,1469.77
2023-10-16,Food,South,1415.2
2023-10-16,Food,North,1742.12
2023-10-16,Clothing,West,1740.59
2023-10-16,Clothing,East,1408.62
2023-10-16,Clothing,South,1471.37
2023-10-16,Clothing,North,1682.57
2023-10-16,Electronics,West,1785.04
2023-10-16,Electronics,East,1679.95
2023-10-16,Electronics,South,1740.21
2023-10-16,Electronics,North,1967.91
2023-10-17,Furniture,West,1979.51
2023-10-17,Furniture,East,1649.23
2023-10-17,Furniture,South,1589.57
2023-10-17,Furniture,North,1960.47
2023-10-17,Food,West,1773.39
2023-10-17,Food,East,1576.8
2023-10-17,Food,South,1462.15
2023-10-17,Food,North,1620.09
2023-10-17,Clothing,West,1497.32
2023-10-17,Clothing,East,1523.15
2023-10-17,Clothing,South,1315.96
2023-10-17,Clothing,North,1905.62
2023-10-17,Electronics,West,1741.73
2023-10-17,Electronics,East,1681.89
2023-10-17,Electronics,South,1606.48
2023-10-17,Electronics,North,1900.11
2023-10-18,Furniture,West,1635.56
2023-10-18,Furniture,East,1773.36
2023-10-18,Furniture,South,1624.52
2023-10-18,Furniture,North,1790.67
2023-10-18,Food,West,1696.92
2023-10-18,Food,East,1622.85
2023-10-18,Food,South,1540.84
2023-10-18,Food,North,1736.04
2023-10-18,Clothing,West,1617.48
2023-10-18,Clothing,East,1569.22
2023-10-18,Clothing,South,1455.48
2023-10-18,Clothing,North,1665.22
2023-10-18,Electronics,West,1887.33
2023-10-18,Electronics,East,1739.04
2023-10-18,Electronics,South,1521.75
2023-10-18,Electronics,North,2027.55
2023-10-19,Furniture,East,1528.98
2023-10-19,Furniture,South,1645.79
2023-10-19,Furniture,North,1928.74
2023-10-19,Food,West,1715.64
2023-10-19,Food,East,1567.53
2023-10-19,Food,South,1500.05
2023-10-19,Food,North,1701.34
2023-10-19,Furniture,West,1744.27
2023-10-19,Clothing,East,1480.3
2023-10-19,Clothing,South,1496.36
2023-10-19,Clothing,North,1681.32
2023-10-19,Electronics,West,1797.08
2023-10-19,Electronics,East,1718.88
2023-10-19,Electronics,South,1583.99
2023-10-19,Electronics,North,1967.5
2023-10-19,Clothing,West,1705.47
2023-10-20,Furniture,West,1789.34
2023-10-20,Furniture,East,1798.35
2023-10-20,Furniture,South,1666.75
2023-10-20,Furniture,North,1940.66
2023-10-20,Food,West,1536.52
2023-10-20,Food,East,1524.11
2023-10-20,Food,South,1426.14
2023-10-20,Food,North,1691.73
2023-10-20,Clothing,West,1709.37
2023-10-20,Clothing,East,1531.11
2023-10-20,Clothing,South,1361.23
2023-10-20,Clothing,North,1628.63
2023-10-20,Electronics,West,1871.37
2023-10-20,Electronics,East,1694.65
2023-10-20,Electronics,South,1463.46
2023-10-20,Electronics,North,1982.92
2023-10-21,Furniture,East,1785.45
2023-10-21,Furniture,South,1747.88
2023-10-21,Furniture,North,1996.16
2023-10-21,Food,West,1737.04
2023-10-21,Food,East,1572.49
2023-10-21,Food,South,1522.16
2023-10-21,Food,North,1956.2
2023-10-21,Furniture,West,2022.82
2023-10-21,Clothing,East,1630.91
2023-10-21,Clothing,South,1639.2
2023-10-21,Clothing,North,1907.25
2023-10-21,Electronics,West,2106.04
2023-10-21,Electronics,East,2003.99
2023-10-21,Electronics,South,1803.62
2023-10-21,Electronics,North,2058.02
2023-10-21,Clothing,West,1800.63
2023-10-22,Furniture,East,1921.33
2023-10-22,Furniture,South,1790.95
2023-10-22,Furniture,North,1945.92
2023-10-22,Food,West,1760.17
2023-10-22,Food,East,1674.56
2023-10-22,Food,South,1534.27
2023-10-22,Food,North,1949.05
2023-10-22,Furniture,West,2059.03
2023-10-22,Clothing,East,1628.63
2023-10-22,Clothing,South,1521.56
2023-10-22,Clothing,North,1925.78
2023-10-22,Electronics,West,2106.08
2023-10-22,Electronics,East,1962.73
2023-10-22,Electronics,South,1644.55
2023-10-22,Electronics,North,2104.83
2023-10-22,Clothing,West,1848.21
2023-10-23,Furniture,West,1796.97
2023-10-23,Furniture,East,1755.2
2023-10-23,Furniture,South,1480.38
2023-10-23,Furniture,North,2107.08
2023-10-23,Food,West,1689.04
2023-10-23,Food,East,1650.87
2023-10-23,Food,South,1499.32
2023-10-23,Food,North,1775.23
2023-10-23,Clothing,West,1646.62
2023-10-23,Clothing,South,1411.94
2023-10-23,Clothing,North,1772.9
2023-10-23,Electronics,West,2017.83
2023-10-23,Electronics,East,1810.25
2023-10-23,Electronics,South,1661.46
2023-10-23,Electronics,North,1931.1
2023-10-23,Clothing,East,1422.17
2023-10-24,Food,South,1517.68
2023-10-24,Furniture,East,1760.14
2023-10-24,Furniture,South,1513.5
2023-10-24,Furniture,West,1981.87
2023-10-24,Food,West,1609.47
2023-10-24,Food,East,1544.28
2023-10-24,Food,North,1765.2
2023-10-24,Furniture,North,1828.95
2023-10-24,Clothing,East,1408.77
2023-10-24,Clothing,South,1481.12
2023-10-24,Clothing,North,1698.74
2023-10-24,Electronics,West,1864.5
2023-10-24,Electronics,East,1622.73
2023-10-24,Electronics,South,1602.54
2023-10-24,Electronics,North,1777.13
2023-10-24,Clothing,West,1704.12
2023-10-25,Furniture,West,1856.15
2023-10-25,Furniture,East,1764.9
2023-10-25,Furniture,South,1483.95
2023-10-25,Furniture,North,1897.16
2023-10-25,Food,West,1742.84
2023-10-25,Food,East,1591.96
2023-10-25,Food,South,1535.3
2023-10-25,Food,North,1562.07
2023-10-25,Clothing,West,1690.16
2023-10-25,Clothing,East,1500.58
2023-10-25,Clothing,South,1314.54
2023-10-25,Clothing,North,1749.05
2023-10-25,Electronics,West,1894.62
2023-10-25,Electronics,East,1617.97
2023-10-25,Electronics,South,1664.87
2023-10-25,Electronics,North,1898.01
2023-10-26,Furniture,West,1940.86
2023-10-26,Furniture,East,1762.38
2023-10-26,Furniture,South,1669.56
2023-10-26,Furniture,North,1912.27
2023-10-26,Food,West,1801.29
2023-10-26,Food,East,1571.8
2023-10-26,Food,South,1379.43
2023-10-26,Food,North,1828.1
2023-10-26,Clothing,West,1668.06
2023-10-26,Clothing,East,1502.21
2023-10-26,Clothing,South,1364.32
2023-10-26,Clothing,North,1709.31
2023-10-26,Electronics,West,2045.63
2023-10-26,Electronics,East,1801.37
2023-10-26,Electronics,South,1699.49
2023-10-26,Electronics,North,1952.13
2023-10-27,Furniture,West,1942.09
2023-10-27,Furniture,East,1809.68
2023-10-27,Furniture,South,1599.61
2023-10-27,Furniture,North,2136.8
2023-10-27,Food,West,1686.88
2023-10-27,Food,East,1513.96
2023-10-27,Food,South,1526.78
2023-10-27,Food,North,1802.47
2023-10-27,Clothing,East,1640.87
2023-10-27,Clothing,South,1426.3
2023-10-27,Clothing,North,1676.72
2023-10-27,Electronics,West,1747.84
2023-10-27,Electronics,East,1742.57
2023-10-27,Electronics,South,1559.16
2023-10-27,Electronics,North,1877.31
2023-10-27,Clothing,West,1667.67
2023-10-28,Food,South,1638.12
2023-10-28,Furniture,West,1953.79
2023-10-28,Furniture,East,1872.24
2023-10-28,Furniture,South,1698.02
2023-10-28,Furniture,North,1994.92
2023-10-28,Food,West,1840.32
2023-10-28,Food,East,1736.18
2023-10-28,Food,North,1930.3
2023-10-28,Clothing,West,1814.03
2023-10-28,Clothing,East,1653.18
2023-10-28,Clothing,South,1495.73
2023-10-28,Clothing,North,1829.76
2023-10-28,Electronics,West,2125.33
2023-10-28,Electronics,East,1953.24
2023-10-28,Electronics,South,1828.69
2023-10-28,Electronics,North,2042.04
2023-10-29,Furniture,West,1904.96
2023-10-29,Furniture,East,1772.6
2023-10-29,Furniture,South,1736.57
2023-10-29,Furniture,North,2105.95
2023-10-29,Food,West,1786.52
2023-10-29,Food,East,1682.22
2023-10-29,Food,South,1605.07
2023-10-29,Food,North,1887.04
2023-10-29,Clothing,East,1638.35
2023-10-29,Clothing,South,1629.68
2023-10-29,Clothing,North,1818.58
2023-10-29,Electronics,West,2185.99
2023-10-29,Electronics,East,1984.95
2023-10-29,Electronics,South,1859.71
2023-10-29,Electronics,North,2226.81
2023-10-29,Clothing,West,1750.88
2023-10-30,Food,South,1593.95
2023-10-30,Furniture,West,1794.56
2023-10-30,Furniture,East,1653.24
2023-10-30,Furniture,South,1506.03
2023-10-30,Furniture,North,1859.36
2023-10-30,Food,West,1685.52
2023-10-30,Food,East,1594.61
2023-10-30,Food,North,1767.73
2023-10-30,Clothing,West,1776.85
2023-10-30,Clothing,East,1507.48
2023-10-30,Clothing,South,1448.02
2023-10-30,Clothing,North,1682.82
2023-10-30,Electronics,West,1940.42
2023-10-30,Electronics,East,1743.51
2023-10-30,Electronics,South,1626.56
2023-10-30,Electronics,North,1944.65
2023-10-31,Furniture,West,1756.93
2023-10-31,Furniture,East,1745.09
2023-10-31,Furniture,South,1715.39
2023-10-31,Furniture,North,1926.51
2023-10-31,Food,West,1606.44
2023-10-31,Food,East,1439.65
2023-10-31,Food,South,1516.11
2023-10-31,Food,North,1726.68
2023-10-31,Clothing,West,1628.22
2023-10-31,Clothing,East,1435.84
2023-10-31,Clothing,South,1547.23
2023-10-31,Clothing,North,1693.44
2023-10-31,Electronics,West,1993.36
2023-10-31,Electronics,East,1758.1
2023-10-31,Electronics,South,1581.98
2023-10-31,Electronics,North,1987.7
2023-11-01,Furniture,East,1733.18
2023-11-01,Furniture,South,1430.96
2023-11-01,Furniture,North,1993.11
2023-11-01,Food,West,1653.02
2023-11-01,Food,East,1528.81
2023-11-01,Food,South,1410.52
2023-11-01,Food,North,1587.26
2023-11-01,Furniture,West,1713.37
2023-11-01,Clothing,East,1532.88
2023-11-01,Clothing,South,1408.46
2023-11-01,Clothing,North,1732.77
2023-11-01,Electronics,West,1936.72
2023-11-01,Electronics,East,1819.01
2023-11-01,Electronics,South,1862.36
2023-11-01,Electronics,North,1985.68
2023-11-01,Clothing,West,1487.37
2023-11-02,Furniture,West,1819.0
2023-11-02,Furniture,East,1557.63
2023-11-02,Furniture,South,1508.62
2023-11-02,Furniture,North,1987.17
2023-11-02,Food,West,1663.73
2023-11-02,Food,East,1531.23
2023-11-02,Food,South,1497.8
2023-11-02,Food,North,1733.37
2023-11-02,Clothing,West,1619.23
2023-11-02,Clothing,East,1390.16
2023-11-02,Clothing,South,1345.78
2023-11-02,Clothing,North,1504.22
2023-11-02,Electronics,West,1966.09
2023-11-02,Electronics,East,1804.13
2023-11-02,Electronics,South,1703.07
2023-11-02,Electronics,North,2170.23
2023-11-03,Furniture,West,1908.01
2023-11-03,Furniture,East,1564.58
2023-11-03,Furniture,South,1679.56
2023-11-03,Furniture,North,1994.32
2023-11-03,Food,West,1536.27
2023-11-03,Food,East,1462.36
2023-11-03,Food,South,1262.21
2023-11-03,Food,North,1609.29
2023-11-03,Clothing,West,1627.13
2023-11-03,Clothing,East,1412.64
2023-11-03,Clothing,South,1379.51
2023-11-03,Clothing,North,1623.07
2023-11-03,Electronics,West,2206.35
2023-11-03,Electronics,East,1986.24
2023-11-03,Electronics,South,1921.49
2023-11-03,Electronics,North,1966.71
2023-11-04,Furniture,West,1991.64
2023-11-04,Furniture,East,1722.27
2023-11-04,Furniture,South,1645.25
2023-11-04,Furniture,North,2187.42
2023-11-04,Food,West,1703.76
2023-11-04,Food,East,1558.24
2023-11-04,Food,South,1466.93
2023-11-04,Food,North,1813.0
2023-11-04,Clothing,West,1692.72
2023-11-04,Clothing,East,1608.43
2023-11-04,Clothing,South,1422.28
2023-11-04,Clothing,North,1867.83
2023-11-04,Electronics,West,2185.85
2023-11-04,Electronics,East,2039.13
2023-11-04,Electronics,South,1808.63
2023-11-04,Electronics,North,2404.04
2023-11-05,Furniture,East,1900.71
2023-11-05,Furniture,South,1689.27
2023-11-05,Furniture,North,1965.06
2023-11-05,Food,West,1638.12
2023-11-05,Food,East,1598.62
2023-11-05,Food,South,1596.01
2023-11-05,Food,North,1800.35
2023-11-05,Furniture,West,1917.49
2023-11-05,Clothing,East,1737.01
2023-11-05,Clothing,South,1513.19
2023-11-05,Clothing,North,1780.18
2023-11-05,Electronics,West,2206.12
2023-11-05,Electronics,East,2249.42
2023-11-05,Electronics,South,1820.64
2023-11-05,Electronics,North,2306.55
2023-11-05,Clothing,West,1618.18
2023-11-06,Furniture,West,1849.69
2023-11-06,Furniture,East,1605.27
2023-11-06,Furniture,South,1498.62
2023-11-06,Furniture,North,2038.62
2023-11-06,Food,West,1578.52
2023-11-06,Food,East,1552.75
2023-11-06,Food,South,1371.6
2023-11-06,Food,North,1767.36
2023-11-06,Clothing,West,1583.19
2023-11-06,Clothing,East,1466.74
2023-11-06,Clothing,South,1349.68
2023-11-06,Clothing,North,1732.77
2023-11-06,Electronics,West,1979.45
2023-11-06,Electronics,East,1755.95
2023-11-06,Electronics,South,1633.66
2023-11-06,Electronics,North,2170.09
2023-11-07,Furniture,East,1805.47
2023-11-07,Furniture,South,1449.08
2023-11-07,Furniture,North,1888.86
2023-11-07,Food,West,1708.14
2023-11-07,Food,East,1579.68
2023-11-07,Food,South,1417.17
2023-11-07,Food,North,1721.43
2023-11-07,Furniture,West,1850.79
2023-11-07,Clothing,East,1542.13
2023-11-07,Clothing,South,1403.88
2023-11-07,Clothing,North,1747.13
2023-11-07,Electronics,West,1927.55
2023-11-07,Electronics,East,1890.19
2023-11-07,Electronics,South,1765.28
2023-11-07,Electronics,North,2103.79
2023-11-07,Clothing,West,1522.82
2023-11-08,Furniture,East,1546.06
2023-11-08,Furniture,South,1542.28
2023-11-08,Furniture,North,1880.44
2023-11-08,Food,West,1631.47
2023-11-08,Food,East,1510.86
2023-11-08,Food,South,1442.1
2023-11-08,Food,North,1701.22
2023-11-08,Furniture,West,1744.12
2023-11-08,Clothing,East,1464.66
2023-11-08,Clothing,South,1331.85
2023-11-08,Clothing,North,1505.91
2023-11-08,Electronics,West,2113.54
2023-11-08,Electronics,East,1751.66
2023-11-08,Electronics,South,1771.72
2023-11-08,Electronics,North,2042.74
2023-11-08,Clothing,West,1641.89
2023-11-09,Furniture,West,1848.83
2023-11-09,Furniture,East,1634.2
2023-11-09,Furniture,South,1477.18
2023-11-09,Furniture,North,2092.06
2023-11-09,Food,West,1543.55
2023-11-09,Food,East,1451.32
2023-11-09,Food,South,1397.11
2023-11-09,Food,North,1721.11
2023-11-09,Clothing,West,1564.34
2023-11-09,Clothing,South,1314.63
2023-11-09,Clothing,North,1554.17
2023-11-09,Electronics,West,1995.01
2023-11-09,Electronics,East,1860.64
2023-11-09,Electronics,South,1723.45
2023-11-09,Electronics,North,2119.8
2023-11-09,Clothing,East,1426.62
2023-11-10,Food,South,1406.83
2023-11-10,Furniture,West,1856.27
2023-11-10,Furniture,East,1741.53
2023-11-10,Furniture,South,1434.0
2023-11-10,Furniture,North,2007.54
2023-11-10,Food,West,1697.04
2023-11-10,Food,East,1577.74
2023-11-10,Food,North,1693.8
2023-11-10,Clothing,West,1644.33
2023-11-10,Clothing,East,1465.83
2023-11-10,Clothing,South,1326.92
2023-11-10,Clothing,North,1627.3
2023-11-10,Electronics,West,2044.15
2023-11-10,Electronics,East,1838.23
2023-11-10,Electronics,South,1781.25
2023-11-10,Electronics,North,2130.82
2023-11-11,Furniture,West,2001.36
2023-11-11,Furniture,East,1739.59
2023-11-11,Furniture,South,1722.81
2023-11-11,Furniture,North,2088.04
2023-11-11,Food,West,1712.99
2023-11-11,Food,East,1541.45
2023-11-11,Food,South,1438.18
2023-11-11,Food,North,1805.73
2023-11-11,Clothing,West,1737.98
2023-11-11,Clothing,East,1544.23
2023-11-11,Clothing,South,1562.58
2023-11-11,Clothing,North,1848.2
2023-11-11,Electronics,West,2168.5
2023-11-11,Electronics,East,2158.29
2023-11-11,Electronics,South,1947.72
2023-11-11,Electronics,North,2243.75
2023-11-12,Furniture,West,1949.9
2023-11-12,Furniture,East,1835.54
2023-11-12,Furniture,South,1619.94
2023-11-12,Furniture,North,1907.83
2023-11-12,Food,West,1708.36
2023-11-12,Food,East,1573.86
2023-11-12,Food,South,1423.5
2023-11-12,Food,North,1793.43
2023-11-12,Clothing,East,1590.58
2023-11-12,Clothing,South,1506.27
2023-11-12,Clothing,North,1865.55
2023-11-12,Electronics,West,2337.75
2023-11-12,Electronics,East,2045.38
2023-11-12,Electronics,South,1809.72
2023-11-12,Electronics,North,2248.82
2023-11-12,Clothing,West,1719.86
2023-11-13,Clothing,West,1600.92
2023-11-13,Furniture,West,1901.25
2023-11-13,Furniture,East,1841.15
2023-11-13,Furniture,South,1560.94
2023-11-13,Furniture,North,1865.41
2023-11-13,Food,West,1750.67
2023-11-13,Food,East,1586.74
2023-11-13,Food,South,1408.86
2023-11-13,Clothing,South,1317.02
2023-11-13,Clothing,East,1452.84
2023-11-13,Clothing,North,1644.06
2023-11-13,Electronics,West,1952.92
2023-11-13,Electronics,East,2001.45
2023-11-13,Electronics,South,1676.22
2023-11-13,Electronics,North,2072.67
2023-11-13,Food,North,1605.05
2023-11-14,Food,West,1610.49
2023-11-14,Food,East,1501.05
2023-11-14,Furniture,North,1870.22
2023-11-14,Food,South,1491.32
2023-11-14,Furniture,East,1598.54
2023-11-14,Furniture,West,1764.16
2023-11-14,Furniture,South,1572.0
2023-11-14,Food,North,1655.43
2023-11-14,Clothing,West,1547.51
2023-11-14,Clothing,East,1487.09
2023-11-14,Clothing,South,1371.05
2023-11-14,Clothing,North,1710.23
2023-11-14,Electronics,West,1938.56
2023-11-14,Electronics,East,1952.37
2023-11-14,Electronics,South,1698.49
2023-11-14,Electronics,North,2045.64
2023-11-15,Furniture,West,1860.8
2023-11-15,Furniture,East,1781.33
2023-11-15,Furniture,South,1569.24
2023-11-15,Furniture,North,1965.31
2023-11-15,Food,West,1632.87
2023-11-15,Food,East,1519.77
2023-11-15,Food,South,1440.19
2023-11-15,Food,North,1732.05
2023-11-15,Clothing,East,1546.71
2023-11-15,Clothing,South,1254.08
2023-11-15,Clothing,North,1471.35
2023-11-15,Electronics,West,1874.81
2023-11-15,Electronics,East,1805.52
2023-11-15,Electronics,South,1807.94
2023-11-15,Electronics,North,2046.19
2023-11-15,Clothing,West,1568.74
2023-11-16,Food,South,1516.22
2023-11-16,Furniture,West,1716.25
2023-11-16,Furniture,East,1730.28
2023-11-16,Furniture,South,1524.69
2023-11-16,Furniture,North,1759.88
2023-11-16,Food,West,1640.06
2023-11-16,Food,East,1571.73
2023-11-16,Food,North,1718.78
2023-11-16,Clothing,West,1560.76
2023-11-16,Clothing,East,1474.33
2023-11-16,Clothing,South,1298.33
2023-11-16,Clothing,North,1594.43
2023-11-16,Electronics,West,2132.3
2023-11-16,Electronics,East,1818.75
2023-11-16,Electronics,South,1708.58
2023-11-16,Electronics,North,2046.83
2023-11-17,Furniture,West,1775.09
2023-11-17,Furniture,East,1628.74
2023-11-17,Furniture,South,1490.18
2023-11-17,Furniture,North,1928.62
2023-11-17,Food,West,1717.25
2023-11-17,Food,East,1529.82
2023-11-17,Food,South,1333.69
2023-11-17,Food,North,1765.74
2023-11-17,Clothing,West,1668.29
2023-11-17,Clothing,East,1604.04
2023-11-17,Clothing,South,1275.44
2023-11-17,Clothing,North,1665.74
2023-11-17,Electronics,West,1970.1
2023-11-17,Electronics,East,1881.41
2023-11-17,Electronics,South,1747.15
2023-11-17,Electronics,North,2294.63
2023-11-18,Furniture,East,1960.66
2023-11-18,Furniture,South,1688.74
2023-11-18,Furniture,North,2128.45
2023-11-18,Food,West,1791.81
2023-11-18,Food,East,1526.15
2023-11-18,Food,South,1500.96
2023-11-18,Food,North,1891.34
2023-11-18,Furniture,West,2019.24
2023-11-18,Clothing,East,1482.37
2023-11-18,Clothing,South,1446.86
2023-11-18,Clothing,North,1716.5
2023-11-18,Electronics,West,2300.97
2023-11-18,Electronics,East,1924.37
2023-11-18,Electronics,South,2046.33
2023-11-18,Electronics,North,2273.35
2023-11-18,Clothing,West,1711.39
2023-11-19,Furniture,West,1975.26
2023-11-19,Furniture,East,1787.37
